video,path,true_label,video_type,nsgvd_score,nsgvd_pred,xception_score,xception_pred,efficientnet_score,efficientnet_pred,clip_vit_score,clip_vit_pred
gen2_1017.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1017.mp4,fake,no_face,0.5928,real,,,,,,
gen2_1018.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1018.mp4,fake,face,0.4038,real,,,,,,
gen2_1019.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1019.mp4,fake,no_face,1.4285,fake,,,,,,
gen2_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_102.mp4,fake,no_face,1.572,fake,,,,,,
gen2_1020.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1020.mp4,fake,face,0.1992,real,,,,,,
gen2_1021.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1021.mp4,fake,no_face,0.1632,real,,,,,,
gen2_1022.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1022.mp4,fake,no_face,1.4845,fake,,,,,,
gen2_1023.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1023.mp4,fake,no_face,0.1799,real,,,,,,
gen2_1024.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1024.mp4,fake,no_face,0.471,real,,,,,,
gen2_1025.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1025.mp4,fake,no_face,0.4502,real,,,,,,
gen2_1026.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1026.mp4,fake,no_face,0.4211,real,,,,,,
gen2_1027.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1027.mp4,fake,no_face,1.0584,fake,,,,,,
gen2_1028.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1028.mp4,fake,no_face,0.2472,real,,,,,,
gen2_1029.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1029.mp4,fake,no_face,0.5926,real,,,,,,
gen2_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_103.mp4,fake,no_face,0.9994,real,,,,,,
gen2_1030.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1030.mp4,fake,no_face,0.1548,real,,,,,,
gen2_1031.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1031.mp4,fake,no_face,0.1619,real,,,,,,
gen2_1032.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1032.mp4,fake,no_face,0.1678,real,,,,,,
gen2_1033.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1033.mp4,fake,no_face,0.3193,real,,,,,,
gen2_1034.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1034.mp4,fake,no_face,0.1788,real,,,,,,
gen2_1035.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1035.mp4,fake,face,0.183,real,,,,,,
gen2_1036.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1036.mp4,fake,face,1.3735,fake,,,,,,
gen2_1037.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1037.mp4,fake,no_face,0.17,real,,,,,,
gen2_1038.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1038.mp4,fake,no_face,0.2059,real,,,,,,
gen2_1039.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1039.mp4,fake,no_face,0.4065,real,,,,,,
gen2_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_104.mp4,fake,face,0.1463,real,,,,,,
gen2_1040.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1040.mp4,fake,no_face,0.1628,real,,,,,,
gen2_1041.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1041.mp4,fake,no_face,0.8421,real,,,,,,
gen2_1042.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Gen2/gen2_1042.mp4,fake,no_face,0.3835,real,,,,,,
MoonValley_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_1.mp4,fake,no_face,1.3566,fake,,,,,,
MoonValley_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_10.mp4,fake,no_face,1.4338,fake,,,,,,
MoonValley_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_100.mp4,fake,face,1.5645,fake,,,,,,
MoonValley_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_101.mp4,fake,face,1.4661,fake,,,,,,
MoonValley_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_102.mp4,fake,face,1.4416,fake,,,,,,
MoonValley_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_103.mp4,fake,face,1.1342,fake,,,,,,
MoonValley_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_104.mp4,fake,face,1.5013,fake,,,,,,
MoonValley_105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_105.mp4,fake,face,1.2887,fake,,,,,,
MoonValley_106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_106.mp4,fake,face,1.5094,fake,,,,,,
MoonValley_107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_107.mp4,fake,face,1.5746,fake,,,,,,
MoonValley_108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_108.mp4,fake,face,1.5747,fake,,,,,,
MoonValley_109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_109.mp4,fake,face,1.5725,fake,,,,,,
MoonValley_11.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_11.mp4,fake,no_face,1.5735,fake,,,,,,
MoonValley_110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_110.mp4,fake,face,1.569,fake,,,,,,
MoonValley_111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_111.mp4,fake,no_face,1.2898,fake,,,,,,
MoonValley_112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_112.mp4,fake,no_face,1.5744,fake,,,,,,
MoonValley_113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_113.mp4,fake,no_face,1.4908,fake,,,,,,
MoonValley_114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_114.mp4,fake,no_face,1.4422,fake,,,,,,
MoonValley_115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_115.mp4,fake,face,1.5464,fake,,,,,,
MoonValley_116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_116.mp4,fake,face,1.5659,fake,,,,,,
MoonValley_117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_117.mp4,fake,face,1.5743,fake,,,,,,
MoonValley_118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_118.mp4,fake,face,1.5744,fake,,,,,,
MoonValley_119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_119.mp4,fake,face,1.5355,fake,,,,,,
MoonValley_12.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_12.mp4,fake,face,1.4125,fake,,,,,,
MoonValley_120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_120.mp4,fake,no_face,1.5678,fake,,,,,,
MoonValley_121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_121.mp4,fake,no_face,1.5747,fake,,,,,,
MoonValley_122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_122.mp4,fake,no_face,1.574,fake,,,,,,
MoonValley_123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_123.mp4,fake,no_face,1.5591,fake,,,,,,
MoonValley_124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_124.mp4,fake,face,1.2674,fake,,,,,,
MoonValley_125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_125.mp4,fake,face,1.2901,fake,,,,,,
MoonValley_126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_126.mp4,fake,no_face,1.5711,fake,,,,,,
MoonValley_127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_127.mp4,fake,no_face,1.5344,fake,,,,,,
MoonValley_128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_128.mp4,fake,face,1.5704,fake,,,,,,
MoonValley_129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_129.mp4,fake,face,1.5736,fake,,,,,,
MoonValley_13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_13.mp4,fake,face,1.5607,fake,,,,,,
MoonValley_130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_130.mp4,fake,no_face,0.5213,real,,,,,,
MoonValley_131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_131.mp4,fake,face,1.313,fake,,,,,,
MoonValley_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_132.mp4,fake,face,1.5747,fake,,,,,,
MoonValley_133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_133.mp4,fake,no_face,1.5734,fake,,,,,,
MoonValley_134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_134.mp4,fake,face,1.4232,fake,,,,,,
MoonValley_135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_135.mp4,fake,no_face,1.5305,fake,,,,,,
MoonValley_136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_136.mp4,fake,face,1.5674,fake,,,,,,
MoonValley_137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_137.mp4,fake,no_face,1.5731,fake,,,,,,
MoonValley_138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_138.mp4,fake,face,1.5737,fake,,,,,,
MoonValley_139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_139.mp4,fake,no_face,1.5747,fake,,,,,,
MoonValley_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_14.mp4,fake,no_face,1.5747,fake,,,,,,
MoonValley_140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_140.mp4,fake,no_face,1.5422,fake,,,,,,
MoonValley_141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_141.mp4,fake,no_face,1.5703,fake,,,,,,
MoonValley_142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_142.mp4,fake,no_face,1.4184,fake,,,,,,
MoonValley_143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/MoonValley/MoonValley_143.mp4,fake,no_face,1.4115,fake,,,,,,
show1_1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_1.mp4,fake,no_face,0.9906,real,,,,,,
show1_10.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_10.mp4,fake,no_face,0.9329,real,,,,,,
show1_100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_100.mp4,fake,no_face,1.1786,fake,,,,,,
show1_101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_101.mp4,fake,face,0.1947,real,,,,,,
show1_102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_102.mp4,fake,no_face,0.8709,real,,,,,,
show1_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_103.mp4,fake,no_face,0.7935,real,,,,,,
show1_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_104.mp4,fake,no_face,0.72,real,,,,,,
show1_105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_105.mp4,fake,no_face,0.5981,real,,,,,,
show1_106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_106.mp4,fake,face,1.1047,fake,,,,,,
show1_107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_107.mp4,fake,face,0.644,real,,,,,,
show1_108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_108.mp4,fake,no_face,1.5744,fake,,,,,,
show1_109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_109.mp4,fake,no_face,0.2535,real,,,,,,
show1_11.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_11.mp4,fake,no_face,0.6,real,,,,,,
show1_110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_110.mp4,fake,no_face,0.2312,real,,,,,,
show1_111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_111.mp4,fake,no_face,0.8876,real,,,,,,
show1_112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_112.mp4,fake,no_face,0.4496,real,,,,,,
show1_113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_113.mp4,fake,no_face,1.3576,fake,,,,,,
show1_114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_114.mp4,fake,no_face,0.1749,real,,,,,,
show1_115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_115.mp4,fake,no_face,0.4091,real,,,,,,
show1_116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_116.mp4,fake,no_face,0.4134,real,,,,,,
show1_117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_117.mp4,fake,face,0.1743,real,,,,,,
show1_118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_118.mp4,fake,no_face,0.1963,real,,,,,,
show1_119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_119.mp4,fake,no_face,1.3612,fake,,,,,,
show1_12.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_12.mp4,fake,no_face,1.0275,fake,,,,,,
show1_120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_120.mp4,fake,face,0.1443,real,,,,,,
show1_121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_121.mp4,fake,face,0.1969,real,,,,,,
show1_122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_122.mp4,fake,face,0.3257,real,,,,,,
show1_123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_123.mp4,fake,no_face,0.8641,real,,,,,,
show1_124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_124.mp4,fake,no_face,0.1663,real,,,,,,
show1_125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_125.mp4,fake,no_face,0.1965,real,,,,,,
show1_126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_126.mp4,fake,face,0.6866,real,,,,,,
show1_127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_127.mp4,fake,face,0.1464,real,,,,,,
show1_128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_128.mp4,fake,no_face,0.1613,real,,,,,,
show1_129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_129.mp4,fake,face,0.2425,real,,,,,,
show1_13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_13.mp4,fake,face,0.3426,real,,,,,,
show1_130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_130.mp4,fake,no_face,0.1314,real,,,,,,
show1_131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_131.mp4,fake,face,0.2472,real,,,,,,
show1_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_132.mp4,fake,no_face,0.4509,real,,,,,,
show1_133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_133.mp4,fake,face,0.4584,real,,,,,,
show1_134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_134.mp4,fake,face,0.326,real,,,,,,
show1_135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_135.mp4,fake,no_face,0.2079,real,,,,,,
show1_136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_136.mp4,fake,no_face,0.9952,real,,,,,,
show1_137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_137.mp4,fake,face,0.1804,real,,,,,,
show1_138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_138.mp4,fake,no_face,0.7266,real,,,,,,
show1_139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_139.mp4,fake,face,0.2223,real,,,,,,
show1_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_14.mp4,fake,no_face,0.5196,real,,,,,,
show1_140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_140.mp4,fake,no_face,0.3698,real,,,,,,
show1_141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_141.mp4,fake,no_face,0.4358,real,,,,,,
show1_142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_142.mp4,fake,no_face,0.1985,real,,,,,,
show1_143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_143.mp4,fake,no_face,0.643,real,,,,,,
D1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D1.mp4,fake,face,1.1389,fake,,,,,,
D100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D100.mp4,fake,face,0.2624,real,,,,,,
D101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D101.mp4,fake,no_face,1.5677,fake,,,,,,
D102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D102.mp4,fake,no_face,1.4892,fake,,,,,,
D103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D103.mp4,fake,no_face,1.1285,fake,,,,,,
D104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D104.mp4,fake,face,1.3737,fake,,,,,,
D105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D105.mp4,fake,no_face,0.2681,real,,,,,,
D106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D106.mp4,fake,no_face,0.6518,real,,,,,,
D107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D107.mp4,fake,no_face,1.5041,fake,,,,,,
D108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D108.mp4,fake,no_face,1.5344,fake,,,,,,
D109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D109.mp4,fake,no_face,0.8988,real,,,,,,
D110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D110.mp4,fake,face,1.4699,fake,,,,,,
D111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D111.mp4,fake,face,0.5604,real,,,,,,
D112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D112.mp4,fake,no_face,0.1365,real,,,,,,
D113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D113.mp4,fake,face,0.7089,real,,,,,,
D114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D114.mp4,fake,no_face,0.4244,real,,,,,,
D115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D115.mp4,fake,no_face,0.4222,real,,,,,,
D116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D116.mp4,fake,no_face,0.717,real,,,,,,
D117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D117.mp4,fake,no_face,0.3521,real,,,,,,
D118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D118.mp4,fake,no_face,0.1098,real,,,,,,
D119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D119.mp4,fake,no_face,0.1645,real,,,,,,
D120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D120.mp4,fake,no_face,0.1674,real,,,,,,
D121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D121.mp4,fake,no_face,0.8901,real,,,,,,
D122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D122.mp4,fake,no_face,0.2842,real,,,,,,
D123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D123.mp4,fake,face,0.2651,real,,,,,,
D124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D124.mp4,fake,no_face,0.8188,real,,,,,,
D125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D125.mp4,fake,no_face,1.3265,fake,,,,,,
D126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D126.mp4,fake,face,0.3754,real,,,,,,
D127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D127.mp4,fake,face,0.2111,real,,,,,,
D128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D128.mp4,fake,face,0.5529,real,,,,,,
D129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D129.mp4,fake,face,0.9816,real,,,,,,
D13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D13.mp4,fake,face,0.1211,real,,,,,,
D130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D130.mp4,fake,face,0.1711,real,,,,,,
D131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D131.mp4,fake,face,1.1086,fake,,,,,,
D132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D132.mp4,fake,no_face,0.2866,real,,,,,,
D133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D133.mp4,fake,face,0.2371,real,,,,,,
D134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D134.mp4,fake,no_face,1.4568,fake,,,,,,
D135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D135.mp4,fake,no_face,1.5514,fake,,,,,,
D136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D136.mp4,fake,no_face,0.568,real,,,,,,
D137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D137.mp4,fake,face,0.4557,real,,,,,,
D138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D138.mp4,fake,face,0.8818,real,,,,,,
D139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D139.mp4,fake,face,0.6676,real,,,,,,
D14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D14.mp4,fake,no_face,0.1695,real,,,,,,
D140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D140.mp4,fake,face,0.8364,real,,,,,,
D141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D141.mp4,fake,face,1.2453,fake,,,,,,
D142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D142.mp4,fake,face,0.592,real,,,,,,
