video,full_path,true_label,mmd_score,pred_conservative,correct_conservative,pred_balanced,correct_balanced,pred_aggressive,correct_aggressive
show1_103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_103.mp4,fake,0.7935,real,False,real,False,real,False
show1_104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_104.mp4,fake,0.72,real,False,real,False,real,False
show1_105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_105.mp4,fake,0.5981,real,False,real,False,real,False
show1_106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_106.mp4,fake,1.1047,real,False,real,False,fake,True
show1_107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_107.mp4,fake,0.644,real,False,real,False,real,False
show1_108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_108.mp4,fake,1.5744,fake,True,fake,True,fake,True
show1_109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_109.mp4,fake,0.2535,real,False,real,False,real,False
show1_11.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_11.mp4,fake,0.6,real,False,real,False,real,False
show1_110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_110.mp4,fake,0.2312,real,False,real,False,real,False
show1_111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_111.mp4,fake,0.8876,real,False,real,False,fake,True
show1_112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_112.mp4,fake,0.4496,real,False,real,False,real,False
show1_113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_113.mp4,fake,1.3576,real,False,fake,True,fake,True
show1_114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_114.mp4,fake,0.1749,real,False,real,False,real,False
show1_115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_115.mp4,fake,0.4091,real,False,real,False,real,False
show1_116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_116.mp4,fake,0.4134,real,False,real,False,real,False
show1_117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_117.mp4,fake,0.1743,real,False,real,False,real,False
show1_118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_118.mp4,fake,0.1963,real,False,real,False,real,False
show1_119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_119.mp4,fake,1.3612,real,False,fake,True,fake,True
show1_12.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_12.mp4,fake,1.0275,real,False,real,False,fake,True
show1_120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_120.mp4,fake,0.1443,real,False,real,False,real,False
show1_121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_121.mp4,fake,0.1969,real,False,real,False,real,False
show1_122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_122.mp4,fake,0.3257,real,False,real,False,real,False
show1_123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_123.mp4,fake,0.8641,real,False,real,False,fake,True
show1_124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_124.mp4,fake,0.1663,real,False,real,False,real,False
show1_125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_125.mp4,fake,0.1965,real,False,real,False,real,False
show1_126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_126.mp4,fake,0.6866,real,False,real,False,real,False
show1_127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_127.mp4,fake,0.1464,real,False,real,False,real,False
show1_128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_128.mp4,fake,0.1613,real,False,real,False,real,False
show1_129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_129.mp4,fake,0.2425,real,False,real,False,real,False
show1_13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_13.mp4,fake,0.3426,real,False,real,False,real,False
show1_130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_130.mp4,fake,0.1314,real,False,real,False,real,False
show1_131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_131.mp4,fake,0.2472,real,False,real,False,real,False
show1_132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_132.mp4,fake,0.4509,real,False,real,False,real,False
show1_133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_133.mp4,fake,0.4584,real,False,real,False,real,False
show1_134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_134.mp4,fake,0.326,real,False,real,False,real,False
show1_135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_135.mp4,fake,0.2079,real,False,real,False,real,False
show1_136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_136.mp4,fake,0.9952,real,False,real,False,fake,True
show1_137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_137.mp4,fake,0.1804,real,False,real,False,real,False
show1_138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_138.mp4,fake,0.7266,real,False,real,False,real,False
show1_139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_139.mp4,fake,0.2223,real,False,real,False,real,False
show1_14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_14.mp4,fake,0.5196,real,False,real,False,real,False
show1_140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_140.mp4,fake,0.3698,real,False,real,False,real,False
show1_141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_141.mp4,fake,0.4358,real,False,real,False,real,False
show1_142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_142.mp4,fake,0.1985,real,False,real,False,real,False
show1_143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_143.mp4,fake,0.643,real,False,real,False,real,False
show1_144.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_144.mp4,fake,0.1894,real,False,real,False,real,False
show1_145.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_145.mp4,fake,0.1019,real,False,real,False,real,False
show1_146.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_146.mp4,fake,1.303,real,False,fake,True,fake,True
show1_147.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_147.mp4,fake,0.1732,real,False,real,False,real,False
show1_148.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_148.mp4,fake,0.1584,real,False,real,False,real,False
show1_149.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_149.mp4,fake,0.5362,real,False,real,False,real,False
show1_15.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_15.mp4,fake,0.4163,real,False,real,False,real,False
show1_150.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_150.mp4,fake,0.1745,real,False,real,False,real,False
show1_151.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_151.mp4,fake,1.4863,fake,True,fake,True,fake,True
show1_152.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_152.mp4,fake,0.3724,real,False,real,False,real,False
show1_153.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_153.mp4,fake,0.4505,real,False,real,False,real,False
show1_154.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_154.mp4,fake,0.5038,real,False,real,False,real,False
show1_155.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_155.mp4,fake,0.4618,real,False,real,False,real,False
show1_156.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_156.mp4,fake,1.0145,real,False,real,False,fake,True
show1_157.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_157.mp4,fake,1.3369,real,False,fake,True,fake,True
show1_158.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_158.mp4,fake,0.983,real,False,real,False,fake,True
show1_159.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_159.mp4,fake,1.357,real,False,fake,True,fake,True
show1_16.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_16.mp4,fake,0.4702,real,False,real,False,real,False
show1_160.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_160.mp4,fake,1.4852,fake,True,fake,True,fake,True
show1_161.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_161.mp4,fake,1.3404,real,False,fake,True,fake,True
show1_162.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_162.mp4,fake,0.3228,real,False,real,False,real,False
show1_163.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_163.mp4,fake,0.4339,real,False,real,False,real,False
show1_164.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_164.mp4,fake,1.0607,real,False,real,False,fake,True
show1_165.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_165.mp4,fake,0.3522,real,False,real,False,real,False
show1_166.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_166.mp4,fake,0.7873,real,False,real,False,real,False
show1_167.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_167.mp4,fake,1.5288,fake,True,fake,True,fake,True
show1_168.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_168.mp4,fake,0.458,real,False,real,False,real,False
show1_169.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_169.mp4,fake,0.1719,real,False,real,False,real,False
show1_17.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_17.mp4,fake,1.0576,real,False,real,False,fake,True
show1_170.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_170.mp4,fake,0.2539,real,False,real,False,real,False
show1_171.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_171.mp4,fake,0.1405,real,False,real,False,real,False
show1_172.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_172.mp4,fake,1.2982,real,False,fake,True,fake,True
show1_173.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_173.mp4,fake,0.3695,real,False,real,False,real,False
show1_174.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_174.mp4,fake,0.5406,real,False,real,False,real,False
show1_175.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_175.mp4,fake,0.2333,real,False,real,False,real,False
show1_176.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_176.mp4,fake,0.2484,real,False,real,False,real,False
show1_177.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_177.mp4,fake,0.5194,real,False,real,False,real,False
show1_178.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_178.mp4,fake,0.4696,real,False,real,False,real,False
show1_179.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_179.mp4,fake,0.3753,real,False,real,False,real,False
show1_18.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_18.mp4,fake,1.4023,real,False,fake,True,fake,True
show1_180.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_180.mp4,fake,0.1862,real,False,real,False,real,False
show1_181.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_181.mp4,fake,0.1233,real,False,real,False,real,False
show1_182.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_182.mp4,fake,0.994,real,False,real,False,fake,True
show1_183.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_183.mp4,fake,0.1489,real,False,real,False,real,False
show1_184.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_184.mp4,fake,0.4779,real,False,real,False,real,False
show1_185.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_185.mp4,fake,0.6412,real,False,real,False,real,False
show1_186.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_186.mp4,fake,0.4694,real,False,real,False,real,False
show1_187.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_187.mp4,fake,1.5096,fake,True,fake,True,fake,True
show1_188.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_188.mp4,fake,0.1988,real,False,real,False,real,False
show1_189.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/Show_1/show1_189.mp4,fake,0.3188,real,False,real,False,real,False
D1.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D1.mp4,fake,1.1389,real,False,fake,True,fake,True
D100.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D100.mp4,fake,0.2624,real,False,real,False,real,False
D101.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D101.mp4,fake,1.5677,fake,True,fake,True,fake,True
D102.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D102.mp4,fake,1.4892,fake,True,fake,True,fake,True
D103.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D103.mp4,fake,1.1285,real,False,fake,True,fake,True
D104.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D104.mp4,fake,1.3737,real,False,fake,True,fake,True
D105.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D105.mp4,fake,0.2681,real,False,real,False,real,False
D106.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D106.mp4,fake,0.6518,real,False,real,False,real,False
D107.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D107.mp4,fake,1.5041,fake,True,fake,True,fake,True
D108.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D108.mp4,fake,1.5344,fake,True,fake,True,fake,True
D109.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D109.mp4,fake,0.8988,real,False,real,False,fake,True
D110.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D110.mp4,fake,1.4699,fake,True,fake,True,fake,True
D111.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D111.mp4,fake,0.5604,real,False,real,False,real,False
D112.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D112.mp4,fake,0.1365,real,False,real,False,real,False
D113.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D113.mp4,fake,0.7089,real,False,real,False,real,False
D114.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D114.mp4,fake,0.4244,real,False,real,False,real,False
D115.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D115.mp4,fake,0.4222,real,False,real,False,real,False
D116.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D116.mp4,fake,0.717,real,False,real,False,real,False
D117.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D117.mp4,fake,0.3521,real,False,real,False,real,False
D118.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D118.mp4,fake,0.1098,real,False,real,False,real,False
D119.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D119.mp4,fake,0.1645,real,False,real,False,real,False
D120.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D120.mp4,fake,0.1674,real,False,real,False,real,False
D121.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D121.mp4,fake,0.8901,real,False,real,False,fake,True
D122.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D122.mp4,fake,0.2842,real,False,real,False,real,False
D123.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D123.mp4,fake,0.2651,real,False,real,False,real,False
D124.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D124.mp4,fake,0.8188,real,False,real,False,real,False
D125.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D125.mp4,fake,1.3265,real,False,fake,True,fake,True
D126.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D126.mp4,fake,0.3754,real,False,real,False,real,False
D127.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D127.mp4,fake,0.2111,real,False,real,False,real,False
D128.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D128.mp4,fake,0.5529,real,False,real,False,real,False
D129.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D129.mp4,fake,0.9816,real,False,real,False,fake,True
D13.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D13.mp4,fake,0.1211,real,False,real,False,real,False
D130.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D130.mp4,fake,0.1711,real,False,real,False,real,False
D131.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D131.mp4,fake,1.1086,real,False,real,False,fake,True
D132.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D132.mp4,fake,0.2866,real,False,real,False,real,False
D133.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D133.mp4,fake,0.2371,real,False,real,False,real,False
D134.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D134.mp4,fake,1.4568,fake,True,fake,True,fake,True
D135.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D135.mp4,fake,1.5514,fake,True,fake,True,fake,True
D136.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D136.mp4,fake,0.568,real,False,real,False,real,False
D137.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D137.mp4,fake,0.4557,real,False,real,False,real,False
D138.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D138.mp4,fake,0.8818,real,False,real,False,fake,True
D139.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D139.mp4,fake,0.6676,real,False,real,False,real,False
D14.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D14.mp4,fake,0.1695,real,False,real,False,real,False
D140.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D140.mp4,fake,0.8364,real,False,real,False,real,False
D141.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D141.mp4,fake,1.2453,real,False,fake,True,fake,True
D142.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D142.mp4,fake,0.592,real,False,real,False,real,False
D143.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D143.mp4,fake,0.406,real,False,real,False,real,False
D144.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D144.mp4,fake,1.2398,real,False,fake,True,fake,True
D145.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D145.mp4,fake,0.1533,real,False,real,False,real,False
D146.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D146.mp4,fake,0.1683,real,False,real,False,real,False
D147.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D147.mp4,fake,0.9166,real,False,real,False,fake,True
D148.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D148.mp4,fake,0.3149,real,False,real,False,real,False
D149.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D149.mp4,fake,0.5763,real,False,real,False,real,False
D15.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D15.mp4,fake,0.3096,real,False,real,False,real,False
D150.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D150.mp4,fake,1.0656,real,False,real,False,fake,True
D151.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D151.mp4,fake,0.6903,real,False,real,False,real,False
D152.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D152.mp4,fake,0.108,real,False,real,False,real,False
D153.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D153.mp4,fake,0.4536,real,False,real,False,real,False
D154.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D154.mp4,fake,0.5985,real,False,real,False,real,False
D155.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D155.mp4,fake,1.483,fake,True,fake,True,fake,True
D156.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D156.mp4,fake,1.554,fake,True,fake,True,fake,True
D157.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D157.mp4,fake,1.5712,fake,True,fake,True,fake,True
D158.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D158.mp4,fake,0.3915,real,False,real,False,real,False
D159.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D159.mp4,fake,0.6692,real,False,real,False,real,False
D16.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D16.mp4,fake,0.4842,real,False,real,False,real,False
D160.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D160.mp4,fake,0.3498,real,False,real,False,real,False
D161.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D161.mp4,fake,0.4011,real,False,real,False,real,False
D162.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D162.mp4,fake,0.341,real,False,real,False,real,False
D163.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D163.mp4,fake,0.2481,real,False,real,False,real,False
D164.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D164.mp4,fake,0.5919,real,False,real,False,real,False
D165.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D165.mp4,fake,1.5383,fake,True,fake,True,fake,True
D166.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D166.mp4,fake,0.1821,real,False,real,False,real,False
D167.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D167.mp4,fake,0.6908,real,False,real,False,real,False
D174.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D174.mp4,fake,0.4625,real,False,real,False,real,False
D175.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D175.mp4,fake,0.6568,real,False,real,False,real,False
D176.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D176.mp4,fake,1.5728,fake,True,fake,True,fake,True
D177.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D177.mp4,fake,1.4629,fake,True,fake,True,fake,True
D178.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D178.mp4,fake,0.4765,real,False,real,False,real,False
D179.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D179.mp4,fake,1.53,fake,True,fake,True,fake,True
D180.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D180.mp4,fake,0.3375,real,False,real,False,real,False
D181.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D181.mp4,fake,1.5407,fake,True,fake,True,fake,True
D182.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D182.mp4,fake,0.5747,real,False,real,False,real,False
D183.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D183.mp4,fake,1.3467,real,False,fake,True,fake,True
D184.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D184.mp4,fake,1.4724,fake,True,fake,True,fake,True
D185.mp4,/home/umflint.edu/mufarooq/Umar_local_data/GenVideo/video/fake/WildScrape/D185.mp4,fake,0.3255,real,False,real,False,real,False
